latitude,longitude,month,HEAT INDEX
5,-3.25,3,84.262115
5,-3,3,84.306206
5,-2.75,3,84.086464
5,-2.5,3,83.87715
5,-2.25,3,83.947716
5,-2,3,84.771576
5,-1.75,3,84.6474
5,-1.5,3,84.29596
5,-1.25,3,84.89677
5,-1,3,84.83136
5,-0.75,3,84.60114
5,-0.5,3,84.815895
5,-0.25,3,85.07931
5,0,3,85.38634
5,0.25,3,85.59983
5,0.5,3,85.73238
5,0.75,3,85.80136
5,1,3,85.884605
5,1.25,3,85.948524
5,1.5,3,85.956505
5,1.75,3,86.02329
5,2,3,85.98905
5,2.25,3,86.00727
5,2.5,3,86.03531
5,2.75,3,85.97621
5,3,3,86.01612
5,-5,4,84.02816
5,-4.75,4,84.61137
5,-4.5,4,84.14529
5,-4.25,4,84.04669
5,-4,4,84.09361
5,-3.75,4,84.16258
5,-3.5,4,84.28895
5,-3.25,4,84.455246
5,-3,4,84.40678
5,-2.75,4,84.11226
5,-2.5,4,83.92413
5,-2.25,4,83.88735
5,-2,4,84.52985
5,-1.75,4,84.43199
5,-1.5,4,84.16274
5,-1.25,4,84.76334
5,-1,4,84.75822
5,-0.75,4,84.54115
5,-0.5,4,84.74258
5,-0.25,4,84.99677
5,0,4,85.284615
5,0.25,4,85.513756
5,0.5,4,85.64055
5,0.75,4,85.71877
5,1,4,85.82414
5,1.25,4,85.89643
5,1.5,4,85.907745
5,1.75,4,85.999855
5,2,4,85.97023
5,2.25,4,85.98232
5,2.5,4,86.01846
5,2.75,4,85.93332
5,3,4,85.97411
5,-5,5,81.01021
5,-4.75,5,81.40665
5,-4.5,5,81.21897
5,-4.25,5,81.27274
5,-4,5,81.31824
5,-3.75,5,81.444565
5,-3.5,5,81.458786
5,-3.25,5,81.500046
5,-3,5,81.39115
5,-2.75,5,81.13404
5,-2.5,5,80.94629
5,-2.25,5,80.54639
5,-2,5,80.7827
5,-1.75,5,80.997574
5,-1.5,5,81.141716
5,-1.25,5,81.686195
5,-1,5,81.86755
5,-0.75,5,81.85287
5,-0.5,5,82.030556
5,-0.25,5,82.26788
5,0,5,82.46448
5,0.25,5,82.664696
5,0.5,5,82.755356
5,0.75,5,82.83822
5,1,5,82.97038
5,1.25,5,83.04485
5,1.5,5,83.103195
5,1.75,5,83.1951
5,2,5,83.18292
5,2.25,5,83.20534
5,2.5,5,83.2735
5,2.75,5,83.21226
5,3,5,83.26972
5,-5,6,76.79105
5,-4.75,6,77.01407
5,-4.5,6,76.991066
5,-4.25,6,77.08736
5,-4,6,77.095856
5,-3.75,6,77.18656
5,-3.5,6,77.09635
5,-3.25,6,77.04172
5,-3,6,76.92001
5,-2.75,6,76.759705
5,-2.5,6,76.57005
5,-2.25,6,76.08893
5,-2,6,76.2393
5,-1.75,6,76.4274
5,-1.5,6,76.52599
5,-1.25,6,76.88748
5,-1,6,77.07901
5,-0.75,6,77.11617
5,-0.5,6,77.21423
5,-0.25,6,77.46129
5,0,6,77.61659
5,0.25,6,77.80163
5,0.5,6,77.90224
5,0.75,6,77.99506
5,1,6,78.12726
5,1.25,6,78.16175
5,1.5,6,78.22154
5,1.75,6,78.2888
5,2,6,78.326515
5,2.25,6,78.34298
5,2.5,6,78.4182
5,2.75,6,78.3746
5,3,6,78.41023
5,-5,7,74.300575
5,-4.75,7,74.50992
5,-4.5,7,74.28895
5,-4.25,7,74.26674
5,-4,7,74.241554
5,-3.75,7,74.20367
5,-3.5,7,74.14883
5,-3.25,7,74.165924
5,-3,7,74.06709
5,-2.75,7,73.92718
5,-2.5,7,73.768906
5,-2.25,7,73.66499
5,-2,7,74.17172
5,-1.75,7,73.931885
5,-1.5,7,73.43219
5,-1.25,7,73.532486
5,-1,7,73.33056
5,-0.75,7,73.14807
5,-0.5,7,73.218155
5,-0.25,7,73.51625
5,0,7,73.79208
5,0.25,7,74.03779
5,0.5,7,74.24471
5,0.75,7,74.41281
5,1,7,74.6366
5,1.25,7,74.740616
5,1.5,7,74.86396
5,1.75,7,74.99288
5,2,7,75.06795
5,2.25,7,75.149
5,2.5,7,75.258934
5,2.75,7,75.260925
5,3,7,75.32692
5,-5,8,72.18113
5,-4.75,8,72.48825
5,-4.5,8,71.97926
5,-4.25,8,71.81027
5,-4,8,71.83805
5,-3.75,8,71.779015
5,-3.5,8,71.898445
5,-3.25,8,72.13161
5,-3,8,72.13972
5,-2.75,8,72.045586
5,-2.5,8,71.992455
5,-2.25,8,72.408936
5,-2,8,73.37622
5,-1.75,8,72.876755
5,-1.5,8,71.96469
5,-1.25,8,71.85517
5,-1,8,71.243935
5,-0.75,8,70.78883
5,-0.5,8,70.76409
5,-0.25,8,71.059265
5,0,8,71.41744
5,0.25,8,71.67513
5,0.5,8,71.96326
5,0.75,8,72.208466
5,1,8,72.50903
5,1.25,8,72.67711
5,1.5,8,72.861786
5,1.75,8,73.066444
5,2,8,73.1975
5,2.25,8,73.38178
5,2.5,8,73.58486
5,2.75,8,73.67174
5,3,8,73.83071
5,-5,9,72.84394
5,-4.75,9,73.1993
5,-4.5,9,72.54883
5,-4.25,9,72.29782
5,-4,9,72.38069
5,-3.75,9,72.385155
5,-3.5,9,72.65663
5,-3.25,9,73.04433
5,-3,9,73.09864
5,-2.75,9,73.02295
5,-2.5,9,72.98427
5,-2.25,9,73.40378
5,-2,9,74.35606
5,-1.75,9,73.90762
5,-1.5,9,73.077126
5,-1.25,9,73.0993
5,-1,9,72.65204
5,-0.75,9,72.22865
5,-0.5,9,72.325
5,-0.25,9,72.73152
5,0,9,73.17708
5,0.25,9,73.54088
5,0.5,9,73.8286
5,0.75,9,74.05969
5,1,9,74.31429
5,1.25,9,74.45201
5,1.5,9,74.59768
5,1.75,9,74.75023
5,2,9,74.80488
5,2.25,9,74.90706
5,2.5,9,75.040054
5,2.75,9,75.03761
5,3,9,75.15336
5,-5,10,76.38155
5,-4.75,10,76.72615
5,-4.5,10,76.31948
5,-4.25,10,76.19974
5,-4,10,76.283966
5,-3.75,10,76.34679
5,-3.5,10,76.496574
5,-3.25,10,76.7218
5,-3,10,76.69903
5,-2.75,10,76.580635
5,-2.5,10,76.42867
5,-2.25,10,76.36688
5,-2,10,76.920525
5,-1.75,10,76.85438
5,-1.5,10,76.612335
5,-1.25,10,76.974144
5,-1,10,76.97566
5,-0.75,10,76.86017
5,-0.5,10,77.025826
5,-0.25,10,77.29
5,0,10,77.54646
5,0.25,10,77.760376
5,0.5,10,77.868546
5,0.75,10,77.94994
5,1,10,78.050514
5,1.25,10,78.09803
5,1.5,10,78.13988
5,1.75,10,78.20559
5,2,10,78.20963
5,2.25,10,78.23823
5,2.5,10,78.29472
5,2.75,10,78.26022
5,3,10,78.30885
5,-5,11,79.94811
5,-4.75,11,80.36928
5,-4.5,11,80.13939
5,-4.25,11,80.14591
5,-4,11,80.19903
5,-3.75,11,80.29251
5,-3.5,11,80.38781
5,-3.25,11,80.44504
5,-3,11,80.37278
5,-2.75,11,80.11946
5,-2.5,11,79.87815
5,-2.25,11,79.59232
5,-2,11,79.91749
5,-1.75,11,80.135
5,-1.5,11,80.301285
5,-1.25,11,80.96556
5,-1,11,81.20678
5,-0.75,11,81.26852
5,-0.5,11,81.4883
5,-0.25,11,81.67883
5,0,11,81.90527
5,0.25,11,82.04228
5,0.5,11,82.106766
5,0.75,11,82.14686
5,1,11,82.21244
5,1.25,11,82.28211
5,1.5,11,82.28392
5,1.75,11,82.34123
5,2,11,82.31556
5,2.25,11,82.308266
5,2.5,11,82.307556
5,2.75,11,82.22973
5,3,11,82.22112
5,-5,12,81.388535
5,-4.75,12,81.81219
5,-4.5,12,81.57411
5,-4.25,12,81.58119
5,-4,12,81.61056
5,-3.75,12,81.67196
5,-3.5,12,81.789116
5,-3.25,12,81.82928
5,-3,12,81.7785
5,-2.75,12,81.49913
5,-2.5,12,81.256966
5,-2.25,12,81.03034
5,-2,12,81.26665
5,-1.75,12,81.30323
5,-1.5,12,81.39001
5,-1.25,12,82.11905
5,-1,12,82.30374
5,-0.75,12,82.32421
5,-0.5,12,82.56598
5,-0.25,12,82.73189
5,0,12,82.99183
5,0.25,12,83.11842
5,0.5,12,83.199524
5,0.75,12,83.24655
5,1,12,83.2816
5,1.25,12,83.331154
5,1.5,12,83.2973
5,1.75,12,83.34384
5,2,12,83.30079
5,2.25,12,83.318
5,2.5,12,83.30449
5,2.75,12,83.247505
5,3,12,83.26327
4.75,-5,1,81.38625
4.75,-4.75,1,81.616646
4.75,-4.5,1,81.50011
4.75,-4.25,1,81.67838
4.75,-4,1,81.695206
4.75,-3.75,1,81.6112
4.75,-3.5,1,81.67419
4.75,-3.25,1,81.6133
4.75,-3,1,81.642
4.75,-2.75,1,81.56928
4.75,-2.5,1,81.50056
4.75,-2.25,1,81.69687
4.75,-2,1,81.951004
4.75,-1.75,1,81.57708
4.75,-1.5,1,81.11862
4.75,-1.25,1,81.37394
4.75,-1,1,81.55289
4.75,-0.75,1,81.63156
4.75,-0.5,1,81.835815
4.75,-0.25,1,81.996284
4.75,0,1,82.16424
4.75,0.25,1,82.22935
4.75,0.5,1,82.27137
4.75,0.75,1,82.32482
4.75,1,1,82.30569
4.75,1.25,1,82.289444
4.75,1.5,1,82.2878
4.75,1.75,1,82.3158
4.75,2,1,82.28752
4.75,2.25,1,82.330574
4.75,2.5,1,82.32756
4.75,2.75,1,82.296394
4.75,3,1,82.32363
4.75,-5,2,82.33732
4.75,-4.75,2,82.67595
4.75,-4.5,2,82.63552
4.75,-4.25,2,82.93531
4.75,-4,2,83.00869
4.75,-3.75,2,82.97526
4.75,-3.5,2,83.07611
4.75,-3.25,2,83.03752
4.75,-3,2,83.10655
4.75,-2.75,2,83.08448
4.75,-2.5,2,82.987724
4.75,-2.25,2,83.20822
4.75,-2,2,83.74079
4.75,-1.75,2,83.47695
4.75,-1.5,2,82.98082
4.75,-1.25,2,83.245026
4.75,-1,2,83.440865
4.75,-0.75,2,83.56363
4.75,-0.5,2,83.76787
4.75,-0.25,2,83.9457
4.75,0,2,84.11868
4.75,0.25,2,84.20584
4.75,0.5,2,84.277054
4.75,0.75,2,84.34779
4.75,1,2,84.36851
4.75,1.25,2,84.37377
4.75,1.5,2,84.397865
4.75,1.75,2,84.4318
4.75,2,2,84.420456
4.75,2.25,2,84.48101
4.75,2.5,2,84.49111
4.75,2.75,2,84.481125
4.75,3,2,84.517555
4.75,-5,3,83.44448
4.75,-4.75,3,83.77973
4.75,-4.5,3,83.73584
4.75,-4.25,3,84.01699
4.75,-4,3,84.06412
4.75,-3.75,3,84.075294
4.75,-3.5,3,84.18869
4.75,-3.25,3,84.17019
4.75,-3,3,84.274
4.75,-2.75,3,84.29057
4.75,-2.5,3,84.20572
4.75,-2.25,3,84.31133
4.75,-2,3,84.83263
4.75,-1.75,3,84.7189
4.75,-1.5,3,84.356575
4.75,-1.25,3,84.59745
4.75,-1,3,84.78211
4.75,-0.75,3,84.91974
4.75,-0.5,3,85.1009
4.75,-0.25,3,85.28895
4.75,0,3,85.44357
4.75,0.25,3,85.53077
4.75,0.5,3,85.6175
4.75,0.75,3,85.69353
4.75,1,3,85.72844
4.75,1.25,3,85.74164
4.75,1.5,3,85.76711
4.75,1.75,3,85.81152
4.75,2,3,85.80535
4.75,2.25,3,85.82861
4.75,2.5,3,85.836235
4.75,2.75,3,85.816376
4.75,3,3,85.83924
4.75,-5,4,83.78105
4.75,-4.75,4,84.04003
4.75,-4.5,4,83.97695
4.75,-4.25,4,84.23082
4.75,-4,4,84.24479
4.75,-3.75,4,84.26708
4.75,-3.5,4,84.35114
4.75,-3.25,4,84.30953
4.75,-3,4,84.401436
4.75,-2.75,4,84.39471
4.75,-2.5,4,84.324524
4.75,-2.25,4,84.37695
4.75,-2,4,84.754776
4.75,-1.75,4,84.62748
4.75,-1.5,4,84.333046
4.75,-1.25,4,84.55389
4.75,-1,4,84.71711
4.75,-0.75,4,84.83203
4.75,-0.5,4,84.97848
4.75,-0.25,4,85.171394
4.75,0,4,85.335846
4.75,0.25,4,85.42675
4.75,0.5,4,85.53901
4.75,0.75,4,85.627396
4.75,1,4,85.679436
4.75,1.25,4,85.71697
4.75,1.5,4,85.73147
4.75,1.75,4,85.800385
4.75,2,4,85.806885
4.75,2.25,4,85.82034
4.75,2.5,4,85.84047
4.75,2.75,4,85.80263
4.75,3,4,85.81371
4.75,-5,5,81.04075
4.75,-4.75,5,81.21401
4.75,-4.5,5,81.15499
4.75,-4.25,5,81.3849
4.75,-4,5,81.36983
4.75,-3.75,5,81.413994
4.75,-3.5,5,81.482796
4.75,-3.25,5,81.46954
4.75,-3,5,81.549416
4.75,-2.75,5,81.549576
4.75,-2.5,5,81.51917
4.75,-2.25,5,81.39045
4.75,-2,5,81.58157
4.75,-1.75,5,81.6115
4.75,-1.5,5,81.548546
4.75,-1.25,5,81.75581
4.75,-1,5,81.89803
4.75,-0.75,5,82.01804
4.75,-0.5,5,82.13016
4.75,-0.25,5,82.3129
4.75,0,5,82.42615
4.75,0.25,5,82.502014
4.75,0.5,5,82.6218
4.75,0.75,5,82.70104
4.75,1,5,82.767975
4.75,1.25,5,82.831825
4.75,1.5,5,82.877014
4.75,1.75,5,82.93799
4.75,2,5,82.97765
4.75,2.25,5,82.99395
4.75,2.5,5,83.04974
4.75,2.75,5,83.06197
4.75,3,5,83.06344
4.75,-5,6,77.30449
4.75,-4.75,6,77.39229
4.75,-4.5,6,77.318085
4.75,-4.25,6,77.44806
4.75,-4,6,77.388405
4.75,-3.75,6,77.4036
4.75,-3.5,6,77.42106
4.75,-3.25,6,77.410835
4.75,-3,6,77.41731
4.75,-2.75,6,77.369736
4.75,-2.5,6,77.294914
4.75,-2.25,6,77.02489
4.75,-2,6,77.128746
4.75,-1.75,6,77.12447
4.75,-1.5,6,77.08609
4.75,-1.25,6,77.27395
4.75,-1,6,77.3647
4.75,-0.75,6,77.47616
4.75,-0.5,6,77.5464
4.75,-0.25,6,77.72292
4.75,0,6,77.80452
4.75,0.25,6,77.9037
4.75,0.5,6,78.01251
4.75,0.75,6,78.06331
4.75,1,6,78.12121
4.75,1.25,6,78.13538
4.75,1.5,6,78.20064
4.75,1.75,6,78.225296
4.75,2,6,78.31031
4.75,2.25,6,78.316765
4.75,2.5,6,78.354454
4.75,2.75,6,78.39681
4.75,3,6,78.35299
4.75,-5,7,74.88443
4.75,-4.75,7,74.955765
4.75,-4.5,7,74.89682
4.75,-4.25,7,74.98111
4.75,-4,7,74.8887
4.75,-3.75,7,74.81593
4.75,-3.5,7,74.75232
4.75,-3.25,7,74.663994
4.75,-3,7,74.61004
4.75,-2.75,7,74.48682
4.75,-2.5,7,74.33039
4.75,-2.25,7,74.17947
4.75,-2,7,74.350555
4.75,-1.75,7,74.00073
4.75,-1.5,7,73.60863
4.75,-1.25,7,73.72449
4.75,-1,7,73.780914
4.75,-0.75,7,73.95201
4.75,-0.5,7,74.029
4.75,-0.25,7,74.237686
4.75,0,7,74.391106
4.75,0.25,7,74.54559
4.75,0.5,7,74.740776
4.75,0.75,7,74.80749
4.75,1,7,74.92769
4.75,1.25,7,74.97038
4.75,1.5,7,75.08196
4.75,1.75,7,75.153435
4.75,2,7,75.25653
4.75,2.25,7,75.31613
4.75,2.5,7,75.34609
4.75,2.75,7,75.42022
4.75,3,7,75.399376
4.75,-5,8,72.62412
4.75,-4.75,8,72.71848
4.75,-4.5,8,72.66076
4.75,-4.25,8,72.806694
4.75,-4,8,72.776054
4.75,-3.75,8,72.71065
4.75,-3.5,8,72.676926
4.75,-3.25,8,72.57622
4.75,-3,8,72.552864
4.75,-2.75,8,72.40354
4.75,-2.5,8,72.22017
4.75,-2.25,8,72.36185
4.75,-2,8,72.77805
4.75,-1.75,8,72.21029
4.75,-1.5,8,71.53338
4.75,-1.25,8,71.56995
4.75,-1,8,71.57095
4.75,-0.75,8,71.75502
4.75,-0.5,8,71.79059
4.75,-0.25,8,71.98936
4.75,0,8,72.20005
4.75,0.25,8,72.38923
4.75,0.5,8,72.66166
4.75,0.75,8,72.75901
4.75,1,8,72.92105
4.75,1.25,8,72.99123
4.75,1.5,8,73.136856
4.75,1.75,8,73.26404
4.75,2,8,73.43497
4.75,2.25,8,73.59223
4.75,2.5,8,73.698494
4.75,2.75,8,73.876205
4.75,3,8,73.91689
4.75,-5,9,72.90063
4.75,-4.75,9,73.06053
4.75,-4.5,9,73.00677
4.75,-4.25,9,73.21651
4.75,-4,9,73.23615
4.75,-3.75,9,73.21441
4.75,-3.5,9,73.263535
4.75,-3.25,9,73.23886
4.75,-3,9,73.263916
4.75,-2.75,9,73.1623
4.75,-2.5,9,73.03709
4.75,-2.25,9,73.27166
4.75,-2,9,73.78315
4.75,-1.75,9,73.2427
4.75,-1.5,9,72.505516
4.75,-1.25,9,72.58387
4.75,-1,9,72.72861
4.75,-0.75,9,72.97303
4.75,-0.5,9,73.15774
4.75,-0.25,9,73.45481
4.75,0,9,73.71516
4.75,0.25,9,73.94261
4.75,0.5,9,74.1737
4.75,0.75,9,74.286095
4.75,1,9,74.41505
4.75,1.25,9,74.47455
4.75,1.5,9,74.5984
4.75,1.75,9,74.67165
4.75,2,9,74.78347
4.75,2.25,9,74.863594
4.75,2.5,9,74.93122
4.75,2.75,9,75.04173
4.75,3,9,75.04914
4.75,-5,10,76.2737
4.75,-4.75,10,76.42595
4.75,-4.5,10,76.35839
4.75,-4.25,10,76.54324
4.75,-4,10,76.55011
4.75,-3.75,10,76.55786
4.75,-3.5,10,76.63051
4.75,-3.25,10,76.66758
4.75,-3,10,76.703156
4.75,-2.75,10,76.687584
4.75,-2.5,10,76.63027
4.75,-2.25,10,76.67011
4.75,-2,10,77.05289
4.75,-1.75,10,76.86589
4.75,-1.5,10,76.54794
4.75,-1.25,10,76.75639
4.75,-1,10,76.952255
4.75,-0.75,10,77.08806
4.75,-0.5,10,77.22467
4.75,-0.25,10,77.41703
4.75,0,10,77.52413
4.75,0.25,10,77.64212
4.75,0.5,10,77.72328
4.75,0.75,10,77.77583
4.75,1,10,77.82439
4.75,1.25,10,77.82462
4.75,1.5,10,77.897835
4.75,1.75,10,77.92022
4.75,2,10,77.97485
4.75,2.25,10,78.01186
4.75,2.5,10,78.03422
4.75,2.75,10,78.078476
4.75,3,10,78.06336
4.75,-5,11,79.730286
4.75,-4.75,11,79.9048
4.75,-4.5,11,79.84904
4.75,-4.25,11,80.039764
4.75,-4,11,80.06889
4.75,-3.75,11,80.093185
4.75,-3.5,11,80.1907
4.75,-3.25,11,80.24332
4.75,-3,11,80.34699
4.75,-2.75,11,80.37585
4.75,-2.5,11,80.39883
4.75,-2.25,11,80.396965
4.75,-2,11,80.65855
4.75,-1.75,11,80.742676
4.75,-1.5,11,80.69426
4.75,-1.25,11,80.93764
4.75,-1,11,81.12929
4.75,-0.75,11,81.24248
4.75,-0.5,11,81.395164
4.75,-0.25,11,81.55958
4.75,0,11,81.68267
4.75,0.25,11,81.75452
4.75,0.5,11,81.80162
4.75,0.75,11,81.872856
4.75,1,11,81.90376
4.75,1.25,11,81.91792
4.75,1.5,11,81.956635
4.75,1.75,11,81.97185
4.75,2,11,81.96792
4.75,2.25,11,81.98191
4.75,2.5,11,81.96044
4.75,2.75,11,81.92398
4.75,3,11,81.89458
4.75,-5,12,81.19646
4.75,-4.75,12,81.38647
4.75,-4.5,12,81.335266
4.75,-4.25,12,81.49874
4.75,-4,12,81.53444
4.75,-3.75,12,81.53325
4.75,-3.5,12,81.63332
4.75,-3.25,12,81.6496
4.75,-3,12,81.7438
4.75,-2.75,12,81.75266
4.75,-2.5,12,81.76533
4.75,-2.25,12,81.80165
4.75,-2,12,81.96838
4.75,-1.75,12,81.96704
4.75,-1.5,12,81.86211
4.75,-1.25,12,82.13404
4.75,-1,12,82.3545
4.75,-0.75,12,82.4506
4.75,-0.5,12,82.62997
4.75,-0.25,12,82.77163
4.75,0,12,82.92193
4.75,0.25,12,82.989685
4.75,0.5,12,83.037094
4.75,0.75,12,83.11513
4.75,1,12,83.114555
4.75,1.25,12,83.11715
4.75,1.5,12,83.11985
4.75,1.75,12,83.14867
4.75,2,12,83.120155
4.75,2.25,12,83.15472
4.75,2.5,12,83.15733
4.75,2.75,12,83.108765
4.75,3,12,83.11926
4.5,-5,1,81.62572
4.5,-4.75,1,81.68907
4.5,-4.5,1,81.70697
4.5,-4.25,1,81.761215
4.5,-4,1,81.7582
4.5,-3.75,1,81.77766
4.5,-3.5,1,81.77746
4.5,-3.25,1,81.74113
4.5,-3,1,81.761795
4.5,-2.75,1,81.73991
4.5,-2.5,1,81.676414
4.5,-2.25,1,81.658035
4.5,-2,1,81.68771
4.5,-1.75,1,81.653595
4.5,-1.5,1,81.688675
4.5,-1.25,1,81.74471
4.5,-1,1,81.83298
4.5,-0.75,1,81.964455
4.5,-0.5,1,82.06991
4.5,-0.25,1,82.12094
4.5,0,1,82.16636
4.5,0.25,1,82.251854
4.5,0.5,1,82.264534
4.5,0.75,1,82.258194
4.5,1,1,82.24175
4.5,1.25,1,82.2752
4.5,1.5,1,82.265236
4.5,1.75,1,82.26405
4.5,2,1,82.29667
4.5,2.25,1,82.27827
4.5,2.5,1,82.2827
4.5,2.75,1,82.26987
4.5,3,1,82.24791
4.5,-5,2,82.750854
4.5,-4.75,2,82.874954
4.5,-4.5,2,82.968575
4.5,-4.25,2,83.10283
4.5,-4,2,83.130135
4.5,-3.75,2,83.20332
4.5,-3.5,2,83.22871
4.5,-3.25,2,83.2098
4.5,-3,2,83.262955
4.5,-2.75,2,83.256165
4.5,-2.5,2,83.221825
4.5,-2.25,2,83.20866
4.5,-2,2,83.30799
4.5,-1.75,2,83.34554
4.5,-1.5,2,83.43429
4.5,-1.25,2,83.52523
4.5,-1,2,83.640816
4.5,-0.75,2,83.812675
4.5,-0.5,2,83.91521
4.5,-0.25,2,83.99284
4.5,0,2,84.068474
4.5,0.25,2,84.17617
4.5,0.5,2,84.21495
4.5,0.75,2,84.24062
4.5,1,2,84.250824
4.5,1.25,2,84.30225
4.5,1.5,2,84.307
4.5,1.75,2,84.30333
4.5,2,2,84.35221
4.5,2.25,2,84.35184
4.5,2.5,2,84.37324
4.5,2.75,2,84.373215
4.5,3,2,84.356476
4.5,-5,3,83.773384
4.5,-4.75,3,83.907364
4.5,-4.5,3,83.97404
4.5,-4.25,3,84.111565
4.5,-4,3,84.14171
4.5,-3.75,3,84.2249
4.5,-3.5,3,84.271416
4.5,-3.25,3,84.28162
4.5,-3,3,84.34447
4.5,-2.75,3,84.359566
4.5,-2.5,3,84.3567
4.5,-2.25,3,84.33043
4.5,-2,3,84.44608
4.5,-1.75,3,84.512
4.5,-1.5,3,84.64144
4.5,-1.25,3,84.755516
4.5,-1,3,84.8737
4.5,-0.75,3,85.069824
4.5,-0.5,3,85.17299
4.5,-0.25,3,85.26192
4.5,0,3,85.32646
4.5,0.25,3,85.426476
4.5,0.5,3,85.48
4.5,0.75,3,85.516205
4.5,1,3,85.53228
4.5,1.25,3,85.585594
4.5,1.5,3,85.611534
4.5,1.75,3,85.60452
4.5,2,3,85.64528
4.5,2.25,3,85.63747
4.5,2.5,3,85.642265
4.5,2.75,3,85.647766
4.5,3,3,85.63089
4.5,-5,4,83.964775
4.5,-4.75,4,84.07908
4.5,-4.5,4,84.11053
4.5,-4.25,4,84.23859
4.5,-4,4,84.26059
4.5,-3.75,4,84.32312
4.5,-3.5,4,84.364975
4.5,-3.25,4,84.36643
4.5,-3,4,84.42053
4.5,-2.75,4,84.42748
4.5,-2.5,4,84.42037
4.5,-2.25,4,84.37957
4.5,-2,4,84.4529
4.5,-1.75,4,84.47818
4.5,-1.5,4,84.59097
4.5,-1.25,4,84.69111
4.5,-1,4,84.777626
4.5,-0.75,4,84.95788
4.5,-0.5,4,85.03912
4.5,-0.25,4,85.122215
4.5,0,4,85.22187
4.5,0.25,4,85.328094
4.5,0.5,4,85.40686
4.5,0.75,4,85.472046
4.5,1,4,85.48926
4.5,1.25,4,85.56666
4.5,1.5,4,85.60736
4.5,1.75,4,85.60389
4.5,2,4,85.65937
4.5,2.25,4,85.65807
4.5,2.5,4,85.64929
4.5,2.75,4,85.65407
4.5,3,4,85.628136
4.5,-5,5,81.075714
4.5,-4.75,5,81.207664
4.5,-4.5,5,81.19285
4.5,-4.25,5,81.331474
4.5,-4,5,81.35294
4.5,-3.75,5,81.40697
4.5,-3.5,5,81.44655
4.5,-3.25,5,81.45371
4.5,-3,5,81.52127
4.5,-2.75,5,81.53706
4.5,-2.5,5,81.57954
4.5,-2.25,5,81.52528
4.5,-2,5,81.59938
4.5,-1.75,5,81.61624
4.5,-1.5,5,81.6988
4.5,-1.25,5,81.83095
4.5,-1,5,81.872925
4.5,-0.75,5,82.0361
4.5,-0.5,5,82.12577
4.5,-0.25,5,82.20597
4.5,0,5,82.30776
4.5,0.25,5,82.3831
4.5,0.5,5,82.45145
4.5,0.75,5,82.521034
4.5,1,5,82.54907
4.5,1.25,5,82.63887
4.5,1.5,5,82.71745
4.5,1.75,5,82.708786
4.5,2,5,82.78429
4.5,2.25,5,82.81044
4.5,2.5,5,82.81557
4.5,2.75,5,82.877464
4.5,3,5,82.85872
4.5,-5,6,77.52841
4.5,-4.75,6,77.620895
4.5,-4.5,6,77.56153
4.5,-4.25,6,77.638824
4.5,-4,6,77.61842
4.5,-3.75,6,77.64196
4.5,-3.5,6,77.631615
4.5,-3.25,6,77.59448
4.5,-3,6,77.61107
4.5,-2.75,6,77.571365
4.5,-2.5,6,77.594955
4.5,-2.25,6,77.47138
4.5,-2,6,77.501495
4.5,-1.75,6,77.44489
4.5,-1.5,6,77.470024
4.5,-1.25,6,77.59328
4.5,-1,6,77.56091
4.5,-0.75,6,77.6971
4.5,-0.5,6,77.76486
4.5,-0.25,6,77.85593
4.5,0,6,77.94076
4.5,0.25,6,78.00997
4.5,0.5,6,78.050224
4.5,0.75,6,78.090645
4.5,1,6,78.132
4.5,1.25,6,78.15612
4.5,1.5,6,78.25356
4.5,1.75,6,78.216354
4.5,2,6,78.30366
4.5,2.25,6,78.32354
4.5,2.5,6,78.29945
4.5,2.75,6,78.38663
4.5,3,6,78.33149
4.5,-5,7,75.320915
4.5,-4.75,7,75.36463
4.5,-4.5,7,75.336716
4.5,-4.25,7,75.362076
4.5,-4,7,75.295265
4.5,-3.75,7,75.26899
4.5,-3.5,7,75.1768
4.5,-3.25,7,75.05544
4.5,-3,7,75.014145
4.5,-2.75,7,74.904076
4.5,-2.5,7,74.83774
4.5,-2.25,7,74.63259
4.5,-2,7,74.5739
4.5,-1.75,7,74.41674
4.5,-1.5,7,74.355225
4.5,-1.25,7,74.439545
4.5,-1,7,74.366714
4.5,-0.75,7,74.520294
4.5,-0.5,7,74.58351
4.5,-0.25,7,74.704414
4.5,0,7,74.824585
4.5,0.25,7,74.91991
4.5,0.5,7,75.015045
4.5,0.75,7,75.06832
4.5,1,7,75.181114
4.5,1.25,7,75.227615
4.5,1.5,7,75.35489
4.5,1.75,7,75.34711
4.5,2,7,75.43453
4.5,2.25,7,75.481224
4.5,2.5,7,75.44405
4.5,2.75,7,75.53406
4.5,3,7,75.46814
4.5,-5,8,73.41171
4.5,-4.75,8,73.416954
4.5,-4.5,8,73.38762
4.5,-4.25,8,73.41384
4.5,-4,8,73.36047
4.5,-3.75,8,73.3452
4.5,-3.5,8,73.278946
4.5,-3.25,8,73.162254
4.5,-3,8,73.146645
4.5,-2.75,8,73.036255
4.5,-2.5,8,72.93913
4.5,-2.25,8,72.72866
4.5,-2,8,72.661156
4.5,-1.75,8,72.490204
4.5,-1.5,8,72.417046
4.5,-1.25,8,72.48367
4.5,-1,8,72.36862
4.5,-0.75,8,72.51746
4.5,-0.5,8,72.5658
4.5,-0.25,8,72.69056
4.5,0,8,72.83027
